"TIPO",PARTIDA,CAPITULO,PROGRAMA,SUBTITULO,ITEM,ASIGNACION,"DESC_PARTIDA","DESC_CAPITULO","DESC_PROGRAMA","DESC_SUBTITULO","DESC_ITEM","DESC_ASIGNACION",MONTO_PESOS,MONTO_DOLAR
"GASTOS",16,50,1,23,3,1,"MINISTERIO DE SALUD","HOSPITAL PADRE ALBERTO HURTADO","HOSPITAL PADRE ALBERTO HURTADO  (01)","PRESTACIONES DE SEGURIDAD SOCIAL","Prestaciones Sociales del Empleador","Indemnización de Cargo Fiscal",78031,0
"GASTOS",16,50,1,29,4,,"MINISTERIO DE SALUD","HOSPITAL PADRE ALBERTO HURTADO","HOSPITAL PADRE ALBERTO HURTADO  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Mobiliario y Otros",,111222,0
"GASTOS",16,50,1,35,,,"MINISTERIO DE SALUD","HOSPITAL PADRE ALBERTO HURTADO","HOSPITAL PADRE ALBERTO HURTADO  (01)","SALDO FINAL DE CAJA",,,1000,0
"INGRESOS",16,51,1,5,2,8,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","TRANSFERENCIAS CORRIENTES","Del Gobierno Central","Fondo Nacional de Salud - Prestaciones Valoradas",5041810,0
"INGRESOS",16,51,1,5,2,9,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","TRANSFERENCIAS CORRIENTES","Del Gobierno Central","Fondo Nacional de Salud - Prestaciones Institucionales",3496358,0
"INGRESOS",16,51,1,5,2,10,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","TRANSFERENCIAS CORRIENTES","Del Gobierno Central","Subsecretaría de Salud Pública",403,0
"INGRESOS",16,51,1,6,,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","RENTAS DE LA PROPIEDAD",,,758,0
"INGRESOS",16,51,1,7,,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","INGRESOS DE OPERACIÓN",,,201922,0
"INGRESOS",16,51,1,8,1,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","OTROS INGRESOS CORRIENTES","Recuperaciones y Reembolsos por Licencias Médicas",,104132,0
"INGRESOS",16,51,1,8,2,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","OTROS INGRESOS CORRIENTES","Multas y Sanciones Pecuniarias",,155,0
"INGRESOS",16,51,1,12,10,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","RECUPERACIÓN DE PRESTAMOS","Ingresos por Percibir",,77337,0
"INGRESOS",16,51,1,15,,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","SALDO INICIAL DE CAJA",,,489,0
"GASTOS",16,51,1,21,,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","GASTOS EN PERSONAL",,,2849678,0
"GASTOS",16,51,1,22,,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","BIENES Y SERVICIOS DE CONSUMO",,,6002466,0
"GASTOS",16,51,1,23,3,1,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","PRESTACIONES DE SEGURIDAD SOCIAL","Prestaciones Sociales del Empleador","Indemnización de Cargo Fiscal",54712,0
"GASTOS",16,51,1,29,4,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Mobiliario y Otros",,16008,0
"GASTOS",16,51,1,35,,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ","CENTRO DE REFERENCIA DE SALUD DE MAIPÚ  (01)","SALDO FINAL DE CAJA",,,500,0
"INGRESOS",16,52,1,5,2,8,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","TRANSFERENCIAS CORRIENTES","Del Gobierno Central","Fondo Nacional de Salud - Prestaciones Valoradas",3403300,0
"INGRESOS",16,52,1,5,2,9,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","TRANSFERENCIAS CORRIENTES","Del Gobierno Central","Fondo Nacional de Salud - Prestaciones Institucionales",2733984,0
"INGRESOS",16,52,1,5,2,10,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","TRANSFERENCIAS CORRIENTES","Del Gobierno Central","Subsecretaría de Salud Pública",85,0
"INGRESOS",16,52,1,6,,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","RENTAS DE LA PROPIEDAD",,,44263,0
"INGRESOS",16,52,1,7,,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","INGRESOS DE OPERACIÓN",,,902106,0
"INGRESOS",16,52,1,8,1,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","OTROS INGRESOS CORRIENTES","Recuperaciones y Reembolsos por Licencias Médicas",,63742,0
"INGRESOS",16,52,1,8,2,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","OTROS INGRESOS CORRIENTES","Multas y Sanciones Pecuniarias",,9118,0
"INGRESOS",16,52,1,8,99,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","OTROS INGRESOS CORRIENTES","Otros",,17341,0
"INGRESOS",16,52,1,12,10,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","RECUPERACIÓN DE PRESTAMOS","Ingresos por Percibir",,479927,0
"INGRESOS",16,52,1,15,,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","SALDO INICIAL DE CAJA",,,474,0
"GASTOS",16,52,1,21,,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","GASTOS EN PERSONAL",,,3326209,0
"GASTOS",16,52,1,22,,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","BIENES Y SERVICIOS DE CONSUMO",,,4257196,0
"GASTOS",16,52,1,23,3,1,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","PRESTACIONES DE SEGURIDAD SOCIAL","Prestaciones Sociales del Empleador","Indemnización de Cargo Fiscal",68057,0
"GASTOS",16,52,1,29,4,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Mobiliario y Otros",,2378,0
"GASTOS",16,52,1,35,,,"MINISTERIO DE SALUD","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE","CENTRO DE REFERENCIA DE SALUD DE PEÑALOLÉN CORDILLERA ORIENTE  (01)","SALDO FINAL DE CAJA",,,500,0
"INGRESOS",16,53,1,5,2,7,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","TRANSFERENCIAS CORRIENTES","Del Gobierno Central","Fondo Nacional de Salud - Atención Primaria",20276607,0
"INGRESOS",16,53,1,5,2,8,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","TRANSFERENCIAS CORRIENTES","Del Gobierno Central","Fondo Nacional de Salud - Prestaciones Valoradas",8185933,0
"INGRESOS",16,53,1,5,2,9,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","TRANSFERENCIAS CORRIENTES","Del Gobierno Central","Fondo Nacional de Salud - Prestaciones Institucionales",20791318,0
"INGRESOS",16,53,1,5,2,10,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","TRANSFERENCIAS CORRIENTES","Del Gobierno Central","Subsecretaría de Salud Pública",98143,0
"INGRESOS",16,53,1,7,,,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","INGRESOS DE OPERACIÓN",,,1389902,0
"INGRESOS",16,53,1,8,1,,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","OTROS INGRESOS CORRIENTES","Recuperaciones y Reembolsos por Licencias Médicas",,747510,0
"INGRESOS",16,53,1,8,2,,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","OTROS INGRESOS CORRIENTES","Multas y Sanciones Pecuniarias",,4619,0
"INGRESOS",16,53,1,8,99,,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","OTROS INGRESOS CORRIENTES","Otros",,108195,0
"INGRESOS",16,53,1,12,10,,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","RECUPERACIÓN DE PRESTAMOS","Ingresos por Percibir",,88716,0
"INGRESOS",16,53,1,15,,,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","SALDO INICIAL DE CAJA",,,1000,0
"GASTOS",16,53,1,21,,,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","GASTOS EN PERSONAL",,,24753716,0
"GASTOS",16,53,1,22,,,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","BIENES Y SERVICIOS DE CONSUMO",,,7917681,0
"GASTOS",16,53,1,23,3,1,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","PRESTACIONES DE SEGURIDAD SOCIAL","Prestaciones Sociales del Empleador","Indemnización de Cargo Fiscal",287529,0
"GASTOS",16,53,1,24,3,298,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","TRANSFERENCIAS CORRIENTES","A Otras Entidades Públicas","Atención Primaria, Ley N° 19.378",18691703,0
"GASTOS",16,53,1,29,4,,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Mobiliario y Otros",,40315,0
"GASTOS",16,53,1,35,,,"MINISTERIO DE SALUD","SERVICIO DE SALUD CHILOÉ","SERVICIO DE SALUD CHILOÉ  (01)","SALDO FINAL DE CAJA",,,999,0
"INGRESOS",17,1,1,8,1,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","OTROS INGRESOS CORRIENTES","Recuperaciones y Reembolsos por Licencias Médicas",,16331,0
"INGRESOS",17,1,1,8,99,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","OTROS INGRESOS CORRIENTES","Otros",,10,0
"INGRESOS",17,1,1,9,1,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","APORTE FISCAL","Libre",,5307014,0
"INGRESOS",17,1,1,10,3,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","VENTA DE ACTIVOS NO FINANCIEROS","Vehículos",,10,0
"INGRESOS",17,1,1,10,6,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","VENTA DE ACTIVOS NO FINANCIEROS","Equipos Informáticos",,10,0
"INGRESOS",17,1,1,15,,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","SALDO INICIAL DE CAJA",,,10,0
"GASTOS",17,1,1,21,,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","GASTOS EN PERSONAL",,,3803576,0
"GASTOS",17,1,1,22,,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","BIENES Y SERVICIOS DE CONSUMO",,,1076373,0
"GASTOS",17,1,1,23,3,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","PRESTACIONES DE SEGURIDAD SOCIAL","Prestaciones Sociales del Empleador",,10,0
"GASTOS",17,1,1,24,1,1,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","TRANSFERENCIAS CORRIENTES","Al Sector Privado","Fundación Chile",134415,0
"GASTOS",17,1,1,24,7,1,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","TRANSFERENCIAS CORRIENTES","A Organismos Internacionales","Grupo Internacional de Estudios del Cobre - GIEC",36405,0
"GASTOS",17,1,1,25,1,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","INTEGROS AL FISCO","Impuestos",,10,0
"GASTOS",17,1,1,29,3,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Vehículos",,65685,0
"GASTOS",17,1,1,29,4,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Mobiliario y Otros",,4959,0
"GASTOS",17,1,1,29,5,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Máquinas y Equipos",,19982,0
"GASTOS",17,1,1,29,6,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Equipos Informáticos",,105348,0
"GASTOS",17,1,1,29,7,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Programas Informáticos",,76612,0
"GASTOS",17,1,1,34,7,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","SECRETARÍA Y ADMINISTRACIÓN GENERAL  (01)","SERVICIO DE LA DEUDA","Deuda Flotante",,10,0
"INGRESOS",17,1,2,9,1,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","FOMENTO DE LA PEQUEÑA Y MEDIANA MINERÍA","APORTE FISCAL","Libre",,6577356,0
"INGRESOS",17,1,2,15,,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","FOMENTO DE LA PEQUEÑA Y MEDIANA MINERÍA","SALDO INICIAL DE CAJA",,,10,0
"GASTOS",17,1,2,21,,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","FOMENTO DE LA PEQUEÑA Y MEDIANA MINERÍA","GASTOS EN PERSONAL",,,99816,0
"GASTOS",17,1,2,22,,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","FOMENTO DE LA PEQUEÑA Y MEDIANA MINERÍA","BIENES Y SERVICIOS DE CONSUMO",,,117014,0
"GASTOS",17,1,2,24,1,485,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","FOMENTO DE LA PEQUEÑA Y MEDIANA MINERÍA","TRANSFERENCIAS CORRIENTES","Al Sector Privado","Programa Capacitación y Transferencia Tecnológica Pequeña Minería Artesanal",1680526,0
"GASTOS",17,1,2,24,4,1,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","FOMENTO DE LA PEQUEÑA Y MEDIANA MINERÍA","TRANSFERENCIAS CORRIENTES","A Empresas Públicas no Financieras","Empresa Nacional de Minería",4680000,0
"GASTOS",17,1,2,34,7,,"MINISTERIO DE MINERÍA","SECRETARÍA Y ADMINISTRACIÓN GENERAL","FOMENTO DE LA PEQUEÑA Y MEDIANA MINERÍA","SERVICIO DE LA DEUDA","Deuda Flotante",,10,0
"INGRESOS",17,2,1,7,,,"MINISTERIO DE MINERÍA","COMISIÓN CHILENA DEL COBRE","COMISIÓN CHILENA DEL COBRE  (01)","INGRESOS DE OPERACIÓN",,,15913,0
"INGRESOS",17,2,1,8,1,,"MINISTERIO DE MINERÍA","COMISIÓN CHILENA DEL COBRE","COMISIÓN CHILENA DEL COBRE  (01)","OTROS INGRESOS CORRIENTES","Recuperaciones y Reembolsos por Licencias Médicas",,12555,0
"INGRESOS",17,2,1,9,1,,"MINISTERIO DE MINERÍA","COMISIÓN CHILENA DEL COBRE","COMISIÓN CHILENA DEL COBRE  (01)","APORTE FISCAL","Libre",,4355104,0
"INGRESOS",17,2,1,15,,,"MINISTERIO DE MINERÍA","COMISIÓN CHILENA DEL COBRE","COMISIÓN CHILENA DEL COBRE  (01)","SALDO INICIAL DE CAJA",,,10,0
"GASTOS",17,2,1,21,,,"MINISTERIO DE MINERÍA","COMISIÓN CHILENA DEL COBRE","COMISIÓN CHILENA DEL COBRE  (01)","GASTOS EN PERSONAL",,,3657214,0
"GASTOS",17,2,1,22,,,"MINISTERIO DE MINERÍA","COMISIÓN CHILENA DEL COBRE","COMISIÓN CHILENA DEL COBRE  (01)","BIENES Y SERVICIOS DE CONSUMO",,,573187,0
"GASTOS",17,2,1,23,3,,"MINISTERIO DE MINERÍA","COMISIÓN CHILENA DEL COBRE","COMISIÓN CHILENA DEL COBRE  (01)","PRESTACIONES DE SEGURIDAD SOCIAL","Prestaciones Sociales del Empleador",,10,0
"GASTOS",17,2,1,29,4,,"MINISTERIO DE MINERÍA","COMISIÓN CHILENA DEL COBRE","COMISIÓN CHILENA DEL COBRE  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Mobiliario y Otros",,9270,0
"GASTOS",17,2,1,29,5,,"MINISTERIO DE MINERÍA","COMISIÓN CHILENA DEL COBRE","COMISIÓN CHILENA DEL COBRE  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Máquinas y Equipos",,2060,0
"GASTOS",17,2,1,29,6,,"MINISTERIO DE MINERÍA","COMISIÓN CHILENA DEL COBRE","COMISIÓN CHILENA DEL COBRE  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Equipos Informáticos",,117626,0
"GASTOS",17,2,1,29,7,,"MINISTERIO DE MINERÍA","COMISIÓN CHILENA DEL COBRE","COMISIÓN CHILENA DEL COBRE  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Programas Informáticos",,24205,0
"GASTOS",17,2,1,34,7,,"MINISTERIO DE MINERÍA","COMISIÓN CHILENA DEL COBRE","COMISIÓN CHILENA DEL COBRE  (01)","SERVICIO DE LA DEUDA","Deuda Flotante",,10,0
"INGRESOS",17,3,1,6,,,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","RENTAS DE LA PROPIEDAD",,,67082,0
"INGRESOS",17,3,1,7,,,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","INGRESOS DE OPERACIÓN",,,629188,0
"INGRESOS",17,3,1,8,1,,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","OTROS INGRESOS CORRIENTES","Recuperaciones y Reembolsos por Licencias Médicas",,100016,0
"INGRESOS",17,3,1,8,99,,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","OTROS INGRESOS CORRIENTES","Otros",,2575,0
"INGRESOS",17,3,1,9,1,,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","APORTE FISCAL","Libre",,11975138,0
"INGRESOS",17,3,1,10,3,,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","VENTA DE ACTIVOS NO FINANCIEROS","Vehículos",,10917,0
"INGRESOS",17,3,1,12,10,,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","RECUPERACIÓN DE PRESTAMOS","Ingresos por Percibir",,22133,0
"INGRESOS",17,3,1,15,,,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","SALDO INICIAL DE CAJA",,,10,0
"GASTOS",17,3,1,21,,,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","GASTOS EN PERSONAL",,,2286438,0
"GASTOS",17,3,1,22,,,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","BIENES Y SERVICIOS DE CONSUMO",,,1309404,0
"GASTOS",17,3,1,24,3,1,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","TRANSFERENCIAS CORRIENTES","A Otras Entidades Públicas","Propiedad Minera",2601889,0
"GASTOS",17,3,1,24,3,2,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","TRANSFERENCIAS CORRIENTES","A Otras Entidades Públicas","Ley de Cierre y Gestión Ambiental",1434782,0
"GASTOS",17,3,1,24,3,3,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","TRANSFERENCIAS CORRIENTES","A Otras Entidades Públicas","Gestión de Minería",1858216,0
"GASTOS",17,3,1,24,3,4,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","TRANSFERENCIAS CORRIENTES","A Otras Entidades Públicas","Gestión de Geología",1649472,0
"GASTOS",17,3,1,24,3,5,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","TRANSFERENCIAS CORRIENTES","A Otras Entidades Públicas","Geología Aplicada",1259144,0
"GASTOS",17,3,1,25,1,,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","INTEGROS AL FISCO","Impuestos",,43667,0
"GASTOS",17,3,1,29,6,,"MINISTERIO DE MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA  (01,02)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Equipos Informáticos",,75637,0
